STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,SWZ,Eswatini,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,11.1284763281794,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ETH,Ethiopia,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ETH,Ethiopia,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GAB,Gabon,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,16.811273378609002,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GAB,Gabon,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,15.5895885772929,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GMB,"Gambia, The",WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GMB,"Gambia, The",WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GHA,Ghana,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,14.579670072818,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GHA,Ghana,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,13.6732032445472,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GIN,Guinea,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GIN,Guinea,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,KEN,Kenya,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,20.0863908238193,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,KEN,Kenya,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,16.513833980720598,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,LBR,Liberia,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,13.5850680477223,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,LBR,Liberia,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,9.9101416590575,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MDG,Madagascar,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MDG,Madagascar,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MWI,Malawi,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,18.4638983174655,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MWI,Malawi,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,8.44878839138241,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MLI,Mali,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,22.757598514762,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MLI,Mali,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,11.5959640292223,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MOZ,Mozambique,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,15.7748540459097,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MOZ,Mozambique,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,4.48096983070204,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NAM,Namibia,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,22.7781677845776,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NAM,Namibia,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,12.077821644620998,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NER,Niger,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NER,Niger,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NGA,Nigeria,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NGA,Nigeria,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,PAK,Pakistan,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,PAK,Pakistan,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,SEN,Senegal,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,21.150669021123,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,SEN,Senegal,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,12.4422876888482,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,SLE,Sierra Leone,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,SLE,Sierra Leone,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZAF,South Africa,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZAF,South Africa,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TZA,Tanzania,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,14.935113833245,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TZA,Tanzania,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,8.4080658398699,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TGO,Togo,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,19.4830185245323,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TGO,Togo,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,6.0309952600799,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,UGA,Uganda,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,19.296187549340697,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,UGA,Uganda,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,20.896501143281,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZMB,Zambia,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,25.903536768073,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZMB,Zambia,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,20.995448045948,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZWE,Zimbabwe,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,15.941440443019,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZWE,Zimbabwe,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,8.21829658928014,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BGD,Bangladesh,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE25,25 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BGD,Bangladesh,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BEN,Benin,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE25,25 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,16.864203623570003,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BEN,Benin,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,12.244462938816,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BWA,Botswana,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE25,25 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,17.654976648006603,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BWA,Botswana,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,16.7900244165805,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BFA,Burkina Faso,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE25,25 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,9.0027127801673,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BFA,Burkina Faso,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,12.5817044196159,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,KHM,Cambodia,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE25,25 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,KHM,Cambodia,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,CMR,Cameroon,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE25,25 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,12.1295532228421,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,CMR,Cameroon,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,11.9777169066058,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TCD,Chad,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE25,25 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TCD,Chad,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,COM,Comoros,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE25,25 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,COM,Comoros,WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,COD,"Congo, Dem. Rep.",WB_FINDEX_FIN13CM,"Took out money from a mobile money account, monthly",_T,Total,Y_GE25,25 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
